4499701	305022	801295	1663130	2204749	331859	32330	38869	29731	21987	13620	7714	50001
3303389	915978	828941	1237573	1374567	1657528	92207	170358	142446	133770	84059	29305	29883
3298476	585006	2099106	427354	879242	381417	152003	138185	112061	89932	75589	89698	1671933
3573169	1060239	1112852	724897	1541574	398321	272341	230057	172739	123307	73826	42309	674370
6055299	589173	516009	776365	671337	207877	142867	111554	104046	100870	53035	36427	635141
9610569	13	1562	43798	3774	8425	14821	27652	66699	97395	24704	21419	79169
9609843	11	1536	43889	3851	8189	15151	27805	66826	97769	24584	21168	79379
9609359	16	1590	43929	4012	8429	15144	27662	66550	98280	24302	21361	79366
9609421	21	1554	43904	4032	8461	15085	27372	67182	97565	24605	21280	79518
9606168	12	1492	44422	4134	8752	15979	28168	67392	97163	24875	21387	80057
9611131	17	1431	43708	3782	8575	15033	27376	65741	98321	24393	21321	79174
9608229	19	1609	44167	4122	8572	15370	27622	66672	97885	24556	21262	79915
9607280	13	1631	44289	4126	8634	15613	28038	67210	97227	24658	21245	80036
9605996	21	1603	44450	4071	8574	15822	28383	67272	97613	24481	21563	80151
9607319	12	1663	44203	4372	8432	15504	27806	67219	97566	24653	21299	79952
8257688	272177	502598	85909	48314	80754	87348	86271	117584	200965	90334	61209	108849
2835007	1407180	2426930	321597	261772	394948	385888	316510	312797	602380	330710	202291	202035
2501811	1240793	2264044	540586	766510	1236676	278289	260774	215399	279501	154740	95947	164937
4138782	419966	1077827	1484706	2045939	518998	65597	66355	49126	30271	17788	12364	72281
3463523	838550	807198	1297269	1473504	1500622	83680	155082	127967	119084	76152	26543	30828
3232520	559386	2041962	546065	841557	613735	114020	124915	104427	91769	79258	87517	1562869
3613431	1058590	1123429	676532	1559652	394325	279745	234846	174294	121796	70783	41130	651448
4902381	788513	721159	928068	952775	282978	188266	147931	122900	106512	62906	40607	755004
9609405	17	1685	43928	4032	8113	15256	27653	66510	97904	24521	21392	79585
9612476	9	1463	43505	3724	8003	14648	27390	66157	97842	24552	21005	79226
9607344	17	1620	44227	3978	8767	15451	27905	67099	97561	24897	21204	79930
9612534	17	1508	43444	3911	8098	14624	27080	65688	98619	24322	21114	79042
9609328	17	1479	43949	3822	8465	15390	27860	66806	97630	24504	21243	79507
9612719	13	1478	43428	3675	8423	14725	26926	65932	98482	24023	21409	78768
9610876	20	1594	43667	3967	8166	15087	27285	65975	98497	24512	21181	79174
9606345	12	1596	44396	4209	8810	15868	27926	67438	97729	24382	21184	80106
9609420	20	1609	43891	4081	8410	15150	27640	66812	97524	24575	21420	79448
9606865	16	1488	44328	4083	8556	15887	28139	67289	97281	24971	21237	79861
9595835	19	1957	45966	5182	9998	17233	29962	68778	95995	25821	21736	81519
3082805	1346152	2371390	287074	239793	373961	366670	304346	306236	593660	328688	201216	198058
2636179	1311631	2306770	483894	581365	916279	317741	281814	248315	392581	218731	131632	173068
